project_name,algorithm,file_id,f1,G,MCC
camel-1.2,MOPSO,camel-1.2_exp_4_train,0.256338815,0.268955308,0.275158755
camel-1.4,MOPSO,camel-1.4_exp_0_train,0.263063707,0.226230624,0.263146971
camel-1.4,MOPSO,camel-1.4_exp_1_train,0.279689527,0.088700106,0.077198122
camel-1.4,MOPSO,camel-1.4_exp_2_train,0.281934577,0.121270034,0.111735719
camel-1.4,MOPSO,camel-1.4_exp_3_train,0.260787771,0.285801596,0.292866465
camel-1.4,MOPSO,camel-1.4_exp_4_train,0.237507432,0.230576656,0.223546327
eclipse-2.0,MOPSO,eclipse-2.0_exp_0_train,0.27655308,0.233969651,0.258087408
eclipse-2.0,MOPSO,eclipse-2.0_exp_1_train,0.318025172,0.271021888,0.312577734
eclipse-2.0,MOPSO,eclipse-2.0_exp_2_train,0.247883257,0.227109673,0.220563102
eclipse-2.0,MOPSO,eclipse-2.0_exp_3_train,0.337757709,0.160139499,0.058064416
eclipse-2.0,MOPSO,eclipse-2.0_exp_4_train,0.054731874,0.252286696,0.184235928
eclipse-2.1,MOPSO,eclipse-2.1_exp_50_train,0.24031473,0.24820508,0.249927584
eclipse-2.1,MOPSO,eclipse-2.1_exp_51_train,0.296119985,0.285245908,0.229584892
eclipse-2.1,MOPSO,eclipse-2.1_exp_52_train,0.238228424,0.22851482,0.221919613
eclipse-2.1,MOPSO,eclipse-2.1_exp_53_train,0.242050591,0.246924599,0.275727301
eclipse-2.1,MOPSO,eclipse-2.1_exp_54_train,0.294755847,0.257684748,0.280700111
lucene-2.0,MOPSO,lucene-2.0_exp_0_train,0.434271847,0.522316267,0.23369377
lucene-2.0,MOPSO,lucene-2.0_exp_1_train,0.47248916,0.546202259,0.184996194
lucene-2.0,MOPSO,lucene-2.0_exp_2_train,0.675550031,0.608105251,0.234576943
lucene-2.0,MOPSO,lucene-2.0_exp_3_train,0.546312364,0.581630055,0.204431319
lucene-2.0,MOPSO,lucene-2.0_exp_4_train,0.569525882,0.566895392,0.148547809
lucene-2.2,MOPSO,lucene-2.2_exp_0_train,0.766350546,0.412786717,0.178829892
lucene-2.2,MOPSO,lucene-2.2_exp_1_train,0.761630851,0.088103523,0.236701904
lucene-2.2,MOPSO,lucene-2.2_exp_2_train,0.781161626,0.390980448,0.228172745
lucene-2.2,MOPSO,lucene-2.2_exp_3_train,0.75246336,0.226711795,0.242709235
lucene-2.2,MOPSO,lucene-2.2_exp_4_train,0.756283958,0.310636376,0.084723719
poi-1.5,MOPSO,poi-1.5_exp_0_train,0.244396243,0.528191261,0.082028721
poi-1.5,MOPSO,poi-1.5_exp_1_train,0.223607308,0.281448979,0.306179357
poi-1.5,MOPSO,poi-1.5_exp_2_train,0.215192242,0.278573307,0.277602092
poi-1.5,MOPSO,poi-1.5_exp_3_train,0.211777722,0.480082777,0.266942764
poi-1.5,MOPSO,poi-1.5_exp_4_train,0.222597884,0.224893929,0.277155806
poi-2.0,MOPSO,poi-2.0_exp_0_train,0.271113693,0.159578383,0.088768984
poi-2.0,MOPSO,poi-2.0_exp_1_train,0.263286479,0.096081073,0.066928906
poi-2.0,MOPSO,poi-2.0_exp_2_train,0.32961193,0.108239868,0.05902462
poi-2.0,MOPSO,poi-2.0_exp_3_train,0.248594674,0.107027403,0.062050001
poi-2.0,MOPSO,poi-2.0_exp_4_train,0.232702484,0.10266581,0.065212017
poi-2.5,MOPSO,poi-2.5_exp_0_train,0.812341919,0.465350716,0.313401294
poi-2.5,MOPSO,poi-2.5_exp_1_train,0.776237847,0.088750646,0.234003233
poi-2.5,MOPSO,poi-2.5_exp_2_train,0.806146203,0.417022494,0.294538303
poi-2.5,MOPSO,poi-2.5_exp_3_train,0.7676692,0.657513209,0.339440327
poi-2.5,MOPSO,poi-2.5_exp_4_train,0.810049185,0.557614367,0.351938098
xalan-2.4,MOPSO,xalan-2.4_exp_0_train,0.27161347,0.255430462,0.281632815
xalan-2.4,MOPSO,xalan-2.4_exp_1_train,0.236562517,0.248587001,0.284156789
xalan-2.4,MOPSO,xalan-2.4_exp_2_train,0.301800278,0.103651257,0.254001077
xalan-2.4,MOPSO,xalan-2.4_exp_3_train,0.303407907,0.065261679,0.314402214
xalan-2.5,MOPSO,xalan-2.5_exp_0_train,0.332461259,0.445431113,0.227832717
xalan-2.5,MOPSO,xalan-2.5_exp_1_train,0.612795425,0.640179691,0.280348344
xalan-2.5,MOPSO,xalan-2.5_exp_2_train,0.46460346,0.559489614,0.188780756
xalan-2.5,MOPSO,xalan-2.5_exp_3_train,0.325825304,0.443324337,0.216356756
xalan-2.5,MOPSO,xalan-2.5_exp_4_train,0.151784259,0.294678238,0.166785905
xalan-2.6,MOPSO,xalan-2.6_exp_0_train,0.382111628,0.488563785,0.071707796
xalan-2.6,MOPSO,xalan-2.6_exp_1_train,0.818105316,0.714304286,0.116793538
xalan-2.6,MOPSO,xalan-2.6_exp_2_train,0.596500918,0.664676642,0.101163752
xalan-2.6,MOPSO,xalan-2.6_exp_3_train,0.685994819,0.658767938,0.08455199
xalan-2.6,MOPSO,xalan-2.6_exp_4_train,0.981654241,0.413582718,0.071610265
xerces-1.2,MOPSO,xerces-1.2_exp_0_train,0.244751369,0.287652602,0.296121411
xerces-1.2,MOPSO,xerces-1.2_exp_1_train,0.062831386,0.175034136,0.117862824
xerces-1.2,MOPSO,xerces-1.2_exp_2_train,0.325475384,0.131304388,0.126666196
xerces-1.2,MOPSO,xerces-1.2_exp_3_train,0.29082275,0.206171615,0.304616614
xerces-1.2,MOPSO,xerces-1.2_exp_4_train,0.307459979,0.121769863,0.119273874
xerces-1.3,MOPSO,xerces-1.3_exp_0_train,0.339845917,0.166080201,0.095374833
xerces-1.3,MOPSO,xerces-1.3_exp_1_train,0.311474907,0.135011311,0.066411382
xerces-1.3,MOPSO,xerces-1.3_exp_2_train,0.29750152,0.087240702,0.269222238
xerces-1.3,MOPSO,xerces-1.3_exp_3_train,0.288155037,0.30007646,0.246537403
xerces-1.3,MOPSO,xerces-1.3_exp_4_train,0.2930982,0.100878326,0.336152345
xerces-1.3,MOLR,xerces-1.3_exp_0_train.csv,0.642356241,0.600765824,0.186254201
xerces-1.3,MOLR,xerces-1.3_exp_1_train.csv,0.642356241,0.600765824,0.186254201
xerces-1.3,MOLR,xerces-1.3_exp_2_train.csv,0.642356241,0.600765824,0.186254201
camel-1.0,MOLR,camel-1.0_exp_0_train.csv,0.305882353,0.443309208,0.067783422
camel-1.2,MOLR,camel-1.2_exp_51_train.csv,0.293537788,0.343829129,0.059808873
camel-1.4,MOLR,camel-1.4_exp_5_train.csv,0.358144552,0.481481599,0.1360995
lucene-2.0,MOLR,lucene-2.0_exp_7_train.csv,0.721590909,0.434023598,0.129183195
lucene-2.2,MOLR,lucene-2.2_exp_17_train.csv,0.747126437,0.301912211,0.113045332
poi-1.5,MOLR,poi-1.5_exp_31_train.csv,0.195583596,0.291017507,-0.063374583
poi-2.0,MOLR,poi-2.0_exp_27_train.csv,0.426914153,0.35292848,-0.281155359
poi-2.5,MOLR,poi-2.5_exp_17_train.csv,0.775147929,0.402683248,0.165936224
xalan-2.4,MOLR,xalan-2.4_exp_19_train.csv,0.5995671,0.518083828,0.096356176
xalan-2.5,MOLR,xalan-2.5_exp_15_train.csv,0.631662689,0.225712274,0.045389405
xalan-2.6,MOLR,xalan-2.6_exp_23_train.csv,0.97979798,0,-0.018612386
xerces-1.2,MOLR,xerces-1.2_exp_18_train.csv,0.227777778,0.455359257,-0.042611892
camel-1.0,MOLR,camel-1.0_exp_0_train.csv,0.305882353,0.443309208,0.067783422
camel-1.2,MOLR,camel-1.2_exp_51_train.csv,0.293537788,0.343829129,0.059808873
camel-1.4,MOLR,camel-1.4_exp_5_train.csv,0.358144552,0.481481599,0.1360995
lucene-2.0,MOLR,lucene-2.0_exp_7_train.csv,0.721590909,0.434023598,0.129183195
lucene-2.2,MOLR,lucene-2.2_exp_17_train.csv,0.747126437,0.301912211,0.113045332
poi-1.5,MOLR,poi-1.5_exp_31_train.csv,0.195583596,0.291017507,-0.063374583
poi-2.0,MOLR,poi-2.0_exp_27_train.csv,0.426914153,0.35292848,-0.281155359
poi-2.5,MOLR,poi-2.5_exp_17_train.csv,0.775147929,0.402683248,0.165936224
xalan-2.4,MOLR,xalan-2.4_exp_19_train.csv,0.5995671,0.518083828,0.096356176
xalan-2.5,MOLR,xalan-2.5_exp_15_train.csv,0.631662689,0.225712274,0.045389405
xalan-2.6,MOLR,xalan-2.6_exp_23_train.csv,0.97979798,0,-0.018612386
xerces-1.2,MOLR,xerces-1.2_exp_18_train.csv,0.227777778,0.455359257,-0.042611892
camel-1.0,MOLR,camel-1.0_exp_0_train.csv,0.305882353,0.443309208,0.067783422
camel-1.2,MOLR,camel-1.2_exp_51_train.csv,0.293537788,0.343829129,0.059808873
camel-1.4,MOLR,camel-1.4_exp_5_train.csv,0.358144552,0.481481599,0.1360995
lucene-2.0,MOLR,lucene-2.0_exp_7_train.csv,0.721590909,0.434023598,0.129183195
lucene-2.2,MOLR,lucene-2.2_exp_17_train.csv,0.747126437,0.301912211,0.113045332
poi-1.5,MOLR,poi-1.5_exp_31_train.csv,0.195583596,0.291017507,-0.063374583
poi-2.0,MOLR,poi-2.0_exp_27_train.csv,0.426914153,0.35292848,-0.281155359
poi-2.5,MOLR,poi-2.5_exp_17_train.csv,0.775147929,0.402683248,0.165936224
xalan-2.4,MOLR,xalan-2.4_exp_19_train.csv,0.5995671,0.518083828,0.096356176
xalan-2.5,MOLR,xalan-2.5_exp_15_train.csv,0.631662689,0.225712274,0.045389405
xalan-2.6,MOLR,xalan-2.6_exp_23_train.csv,0.97979798,0,-0.018612386
xerces-1.2,MOLR,xerces-1.2_exp_18_train.csv,0.227777778,0.455359257,-0.042611892
camel-1.0,MOLR,camel-1.0_exp_0_train.csv,0.305882353,0.443309208,0.067783422
camel-1.2,MOLR,camel-1.2_exp_51_train.csv,0.293537788,0.343829129,0.059808873
camel-1.4,MOLR,camel-1.4_exp_5_train.csv,0.358144552,0.481481599,0.1360995
lucene-2.0,MOLR,lucene-2.0_exp_7_train.csv,0.721590909,0.434023598,0.129183195
lucene-2.2,MOLR,lucene-2.2_exp_17_train.csv,0.747126437,0.301912211,0.113045332
poi-1.5,MOLR,poi-1.5_exp_31_train.csv,0.195583596,0.291017507,-0.063374583
poi-2.0,MOLR,poi-2.0_exp_27_train.csv,0.426914153,0.35292848,-0.281155359
poi-2.5,MOLR,poi-2.5_exp_17_train.csv,0.775147929,0.402683248,0.165936224
xalan-2.4,MOLR,xalan-2.4_exp_19_train.csv,0.5995671,0.518083828,0.096356176
xalan-2.5,MOLR,xalan-2.5_exp_15_train.csv,0.631662689,0.225712274,0.045389405
xalan-2.6,MOLR,xalan-2.6_exp_23_train.csv,0.97979798,0,-0.018612386
xerces-1.2,MOLR,xerces-1.2_exp_18_train.csv,0.227777778,0.455359257,-0.042611892
camel-1.0,MEG,camel-1.0_exp_0_train.csv,0.791366906,0.301,0.173630739
camel-1.0,MEG,camel-1.0_exp_1_train.csv,0.791366906,0.301,0.173630739
camel-1.0,MEG,camel-1.0_exp_2_train.csv,0.791366906,0.301,0.173630739
camel-1.0,MEG,camel-1.0_exp_3_train.csv,0.791366906,0.301,0.173630739
camel-1.0,MEG,camel-1.0_exp_4_train.csv,0.791366906,0.301,0.173630739
camel-1.2,MEG,camel-1.2_exp_0_train.csv,0.879837067,0.5865,0.228185334
camel-1.2,MEG,camel-1.2_exp_1_train.csv,0.879837067,0.5865,0.228185334
camel-1.2,MEG,camel-1.2_exp_2_train.csv,0.879837067,0.5865,0.228185334
camel-1.2,MEG,camel-1.2_exp_3_train.csv,0.879837067,0.5865,0.228185334
camel-1.2,MEG,camel-1.2_exp_4_train.csv,0.879837067,0.5865,0.228185334
camel-1.4,MEG,camel-1.4_exp_0_train.csv,0.276276276,0.462066336,0.12998014
camel-1.4,MEG,camel-1.4_exp_1_train.csv,0.307692308,0.485981921,0.174743812
camel-1.4,MEG,camel-1.4_exp_2_train.csv,0.315186246,0.502635514,0.165858513
camel-1.4,MEG,camel-1.4_exp_3_train.csv,0.286604361,0.466137483,0.152479441
camel-1.4,MEG,camel-1.4_exp_4_train.csv,0.257142857,0.421530932,0.161048101
lucene-2.0,MEG,lucene-2.0_exp_0_train.csv,0.56,0.585928117,0.176557307
lucene-2.0,MEG,lucene-2.0_exp_1_train.csv,0.56,0.609392503,0.264976683
lucene-2.0,MEG,lucene-2.0_exp_2_train.csv,0.56,0.56076308,0.24552826
lucene-2.0,MEG,lucene-2.0_exp_3_train.csv,0.56,0.614460762,0.267448485
lucene-2.0,MEG,lucene-2.0_exp_4_train.csv,0.56,0.566504831,0.24552826
lucene-2.2,MEG,lucene-2.2_exp_0_train.csv,0.706443914,0.605964386,0.237133269
lucene-2.2,MEG,lucene-2.2_exp_1_train.csv,0.714640199,0.647612843,0.299584237
lucene-2.2,MEG,lucene-2.2_exp_2_train.csv,0.591900312,0.624030657,0.309209328
lucene-2.2,MEG,lucene-2.2_exp_3_train.csv,0.573170732,0.598561194,0.240864746
lucene-2.2,MEG,lucene-2.2_exp_4_train.csv,0.739583333,0.707373698,0.407799548
poi-1.5,MEG,poi-1.5_exp_0_train.csv,0.748387097,0.624,0.164299038
poi-1.5,MEG,poi-1.5_exp_1_train.csv,0.748387097,0.624,0.164299038
poi-1.5,MEG,poi-1.5_exp_2_train.csv,0.748387097,0.624,0.164299038
poi-1.5,MEG,poi-1.5_exp_3_train.csv,0.748387097,0.624,0.164299038
poi-1.5,MEG,poi-1.5_exp_4_train.csv,0.748387097,0.624,0.164299038
poi-2.0,MEG,poi-2.0_exp_0_train.csv,0.532258065,0.286,0.091923946
poi-2.0,MEG,poi-2.0_exp_1_train.csv,0.532258065,0.297149158,0.091923946
poi-2.0,MEG,poi-2.0_exp_2_train.csv,0.532258065,0.286,0.091923946
poi-2.0,MEG,poi-2.0_exp_3_train.csv,0.532258065,0.286,0.091923946
poi-2.0,MEG,poi-2.0_exp_4_train.csv,0.532258065,0.300693806,0.091923946
poi-2.5,MEG,poi-2.5_exp_0_train.csv,0.592445328,0.538,0.274462949
poi-2.5,MEG,poi-2.5_exp_1_train.csv,0.592445328,0.538,0.274462949
poi-2.5,MEG,poi-2.5_exp_2_train.csv,0.592445328,0.538,0.274462949
poi-2.5,MEG,poi-2.5_exp_3_train.csv,0.592445328,0.538,0.274462949
poi-2.5,MEG,poi-2.5_exp_4_train.csv,0.592445328,0.538,0.274462949
xalan-2.4,MEG,xalan-2.4_exp_0_train.csv,0.670339761,0.423,0.135193513
xalan-2.4,MEG,xalan-2.4_exp_1_train.csv,0.670339761,0.423,0.135193513
xalan-2.4,MEG,xalan-2.4_exp_2_train.csv,0.670339761,0.423,0.135193513
xalan-2.4,MEG,xalan-2.4_exp_3_train.csv,0.670339761,0.423,0.135193513
xalan-2.5,MEG,xalan-2.5_exp_0_train.csv,0.714043993,0.52,0.24242293
xalan-2.5,MEG,xalan-2.5_exp_1_train.csv,0.714043993,0.52,0.352140578
xalan-2.5,MEG,xalan-2.5_exp_2_train.csv,0.714043993,0.52,0.240114986
xalan-2.5,MEG,xalan-2.5_exp_3_train.csv,0.714043993,0.52,0.352421404
xalan-2.5,MEG,xalan-2.5_exp_4_train.csv,0.714043993,0.52,0.294752373
xalan-2.6,MEG,xalan-2.6_exp_0_train.csv,0.453057709,0.541177467,0.067229081
xalan-2.6,MEG,xalan-2.6_exp_1_train.csv,0.55394525,0.618929315,0.067229081
xalan-2.6,MEG,xalan-2.6_exp_2_train.csv,0.608830364,0.661543043,0.067229081
xalan-2.6,MEG,xalan-2.6_exp_3_train.csv,0.551612903,0.617127479,0.067229081
xalan-2.6,MEG,xalan-2.6_exp_4_train.csv,0.568924303,0.63051575,0.089006709
xerces-1.2,MEG,xerces-1.2_exp_0_train.csv,0.894803549,0.475231955,0.193387007
xerces-1.2,MEG,xerces-1.2_exp_1_train.csv,0.894803549,0.423182745,0.194831701
xerces-1.2,MEG,xerces-1.2_exp_2_train.csv,0.894803549,0.452449052,0.193387007
xerces-1.2,MEG,xerces-1.2_exp_3_train.csv,0.894803549,0.477924508,0.193387007
xerces-1.2,MEG,xerces-1.2_exp_4_train.csv,0.894803549,0.456435465,0.143378337
xerces-1.3,MEG,xerces-1.3_exp_0_train.csv,0.449848024,0.45516719,0.20106966
xerces-1.3,MEG,xerces-1.3_exp_1_train.csv,0.449848024,0.31001587,0.20106966
xerces-1.3,MEG,xerces-1.3_exp_2_train.csv,0.449848024,0.445271069,0.20106966
xerces-1.3,MEG,xerces-1.3_exp_3_train.csv,0.449848024,0.208514414,0.20106966
eclipse-2.1,MEG,eclipse-2.1_exp_51_train.csv,0.42217484,0.592839502,0.337947491
eclipse-2.0,MEG,eclipse-2.0_exp_3_train.csv,0.332350049,0.59026048,0.240507114
eclipse-2.0,MEG,eclipse-2.0_exp_4_train.csv,0.323311547,0.606911903,0.227008644
camel-1.0,MOLR,camel-1.0_exp_0_train.csv,0.305882353,0.443309208,0.067783422
camel-1.2,MOLR,camel-1.2_exp_51_train.csv,0.293537788,0.343829129,0.059808873
camel-1.4,MOLR,camel-1.4_exp_5_train.csv,0.358144552,0.481481599,0.1360995
lucene-2.0,MOLR,lucene-2.0_exp_7_train.csv,0.721590909,0.434023598,0.129183195
lucene-2.2,MOLR,lucene-2.2_exp_17_train.csv,0.747126437,0.301912211,0.113045332
poi-1.5,MOLR,poi-1.5_exp_31_train.csv,0.195583596,0.291017507,-0.063374583
poi-2.0,MOLR,poi-2.0_exp_27_train.csv,0.426914153,0.35292848,-0.281155359
poi-2.5,MOLR,poi-2.5_exp_17_train.csv,0.775147929,0.402683248,0.165936224
xalan-2.4,MOLR,xalan-2.4_exp_19_train.csv,0.5995671,0.518083828,0.096356176
xalan-2.5,MOLR,xalan-2.5_exp_15_train.csv,0.631662689,0.225712274,0.045389405
xalan-2.6,MOLR,xalan-2.6_exp_23_train.csv,0.97979798,0,-0.018612386
xerces-1.2,MOLR,xerces-1.2_exp_18_train.csv,0.227777778,0.455359257,-0.042611892
eclipse-2.0,MOLR,eclipse-2.0_exp_0_train.csv,0.253177966,0.592484472,0.164142729
eclipse-2.0,MOLR,eclipse-2.0_exp_1_train.csv,0.253177966,0.592484472,0.164142729
eclipse-2.0,MOLR,eclipse-2.0_exp_2_train.csv,0.253177966,0.592484472,0.164142729
eclipse-2.0,MOLR,eclipse-2.0_exp_3_train.csv,0.253177966,0.592484472,0.164142729
eclipse-2.0,MOLR,eclipse-2.0_exp_4_train.csv,0.253177966,0.592484472,0.164142729
eclipse-2.1,MOLR,eclipse-2.1_exp_50_train.csv,0.351075878,0.631153354,0.244821644
eclipse-2.1,MOLR,eclipse-2.1_exp_51_train.csv,0.351075878,0.631153354,0.244821644
eclipse-2.1,MOLR,eclipse-2.1_exp_52_train.csv,0.351075878,0.631153354,0.244821644
eclipse-2.1,MOLR,eclipse-2.1_exp_53_train.csv,0.351075878,0.631153354,0.244821644
camel-1.0,MOPSO,camel-1.0_exp_0_train,0.265592815,0.115092787,0.086066469
camel-1.0,MOPSO,camel-1.0_exp_1_train,0.223488246,0.217347726,0.26655316
camel-1.0,MOPSO,camel-1.0_exp_2_train,0.213379479,0.226786939,0.306510292
camel-1.0,MOPSO,camel-1.0_exp_3_train,0.297188185,0.217854382,0.248751647
camel-1.0,MOPSO,camel-1.0_exp_4_train,0.260354894,0.290231997,0.287783984
camel-1.2,MOPSO,camel-1.2_exp_0_train,0.207505826,0.24489325,0.259597014
camel-1.2,MOPSO,camel-1.2_exp_1_train,0.274336041,0.230667274,0.245953749
camel-1.2,MOPSO,camel-1.2_exp_2_train,0.146097486,0.296365653,0.143659074
camel-1.2,MOPSO,camel-1.2_exp_3_train,0.284071513,0.145186557,0.121236863
camel-1.2,MOPSO,camel-1.2_exp_4_train,0.256338815,0.268955308,0.275158755
camel-1.4,MOPSO,camel-1.4_exp_0_train,0.263063707,0.226230624,0.263146971
camel-1.4,MOPSO,camel-1.4_exp_1_train,0.279689527,0.088700106,0.077198122
camel-1.4,MOPSO,camel-1.4_exp_2_train,0.281934577,0.121270034,0.111735719
camel-1.4,MOPSO,camel-1.4_exp_3_train,0.260787771,0.285801596,0.292866465
camel-1.4,MOPSO,camel-1.4_exp_4_train,0.237507432,0.230576656,0.223546327
eclipse-2.0,MOPSO,eclipse-2.0_exp_0_train,0.27655308,0.233969651,0.258087408
eclipse-2.0,MOPSO,eclipse-2.0_exp_1_train,0.318025172,0.271021888,0.312577734
eclipse-2.0,MOPSO,eclipse-2.0_exp_2_train,0.247883257,0.227109673,0.220563102
eclipse-2.0,MOPSO,eclipse-2.0_exp_3_train,0.337757709,0.160139499,0.058064416
eclipse-2.0,MOPSO,eclipse-2.0_exp_4_train,0.054731874,0.252286696,0.184235928
eclipse-2.1,MOPSO,eclipse-2.1_exp_50_train,0.24031473,0.24820508,0.249927584
eclipse-2.1,MOPSO,eclipse-2.1_exp_51_train,0.296119985,0.285245908,0.229584892
eclipse-2.1,MOPSO,eclipse-2.1_exp_52_train,0.238228424,0.22851482,0.221919613
eclipse-2.1,MOPSO,eclipse-2.1_exp_53_train,0.242050591,0.246924599,0.275727301
eclipse-2.1,MOPSO,eclipse-2.1_exp_54_train,0.294755847,0.257684748,0.280700111
lucene-2.0,MOPSO,lucene-2.0_exp_0_train,0.434271847,0.522316267,0.23369377
lucene-2.0,MOPSO,lucene-2.0_exp_1_train,0.47248916,0.546202259,0.184996194
lucene-2.0,MOPSO,lucene-2.0_exp_2_train,0.675550031,0.608105251,0.234576943
lucene-2.0,MOPSO,lucene-2.0_exp_3_train,0.546312364,0.581630055,0.204431319
lucene-2.0,MOPSO,lucene-2.0_exp_4_train,0.569525882,0.566895392,0.148547809
lucene-2.2,MOPSO,lucene-2.2_exp_0_train,0.766350546,0.412786717,0.178829892
lucene-2.2,MOPSO,lucene-2.2_exp_1_train,0.761630851,0.088103523,0.236701904
lucene-2.2,MOPSO,lucene-2.2_exp_2_train,0.781161626,0.390980448,0.228172745
lucene-2.2,MOPSO,lucene-2.2_exp_3_train,0.75246336,0.226711795,0.242709235
lucene-2.2,MOPSO,lucene-2.2_exp_4_train,0.756283958,0.310636376,0.084723719
poi-1.5,MOPSO,poi-1.5_exp_0_train,0.244396243,0.528191261,0.082028721
poi-1.5,MOPSO,poi-1.5_exp_1_train,0.223607308,0.281448979,0.306179357
poi-1.5,MOPSO,poi-1.5_exp_2_train,0.215192242,0.278573307,0.277602092
poi-1.5,MOPSO,poi-1.5_exp_3_train,0.211777722,0.480082777,0.266942764
poi-1.5,MOPSO,poi-1.5_exp_4_train,0.222597884,0.224893929,0.277155806
poi-2.0,MOPSO,poi-2.0_exp_0_train,0.271113693,0.159578383,0.088768984
poi-2.0,MOPSO,poi-2.0_exp_1_train,0.263286479,0.096081073,0.066928906
poi-2.0,MOPSO,poi-2.0_exp_2_train,0.32961193,0.108239868,0.05902462
poi-2.0,MOPSO,poi-2.0_exp_3_train,0.248594674,0.107027403,0.062050001
poi-2.0,MOPSO,poi-2.0_exp_4_train,0.232702484,0.10266581,0.065212017
poi-2.5,MOPSO,poi-2.5_exp_0_train,0.812341919,0.465350716,0.313401294
poi-2.5,MOPSO,poi-2.5_exp_1_train,0.776237847,0.088750646,0.234003233
poi-2.5,MOPSO,poi-2.5_exp_2_train,0.806146203,0.417022494,0.294538303
poi-2.5,MOPSO,poi-2.5_exp_3_train,0.7676692,0.657513209,0.339440327
poi-2.5,MOPSO,poi-2.5_exp_4_train,0.810049185,0.557614367,0.351938098
xalan-2.4,MOPSO,xalan-2.4_exp_0_train,0.27161347,0.255430462,0.281632815
xalan-2.4,MOPSO,xalan-2.4_exp_1_train,0.236562517,0.248587001,0.284156789
xalan-2.4,MOPSO,xalan-2.4_exp_2_train,0.301800278,0.103651257,0.254001077
xalan-2.4,MOPSO,xalan-2.4_exp_3_train,0.303407907,0.065261679,0.314402214
xalan-2.5,MOPSO,xalan-2.5_exp_0_train,0.332461259,0.445431113,0.227832717
xalan-2.5,MOPSO,xalan-2.5_exp_1_train,0.612795425,0.640179691,0.280348344
xalan-2.5,MOPSO,xalan-2.5_exp_2_train,0.46460346,0.559489614,0.188780756
xalan-2.5,MOPSO,xalan-2.5_exp_3_train,0.325825304,0.443324337,0.216356756
xalan-2.5,MOPSO,xalan-2.5_exp_4_train,0.151784259,0.294678238,0.166785905
xalan-2.6,MOPSO,xalan-2.6_exp_0_train,0.382111628,0.488563785,0.071707796
xalan-2.6,MOPSO,xalan-2.6_exp_1_train,0.818105316,0.714304286,0.116793538
xalan-2.6,MOPSO,xalan-2.6_exp_2_train,0.596500918,0.664676642,0.101163752
xalan-2.6,MOPSO,xalan-2.6_exp_3_train,0.685994819,0.658767938,0.08455199
xalan-2.6,MOPSO,xalan-2.6_exp_4_train,0.981654241,0.413582718,0.071610265
xerces-1.2,MOPSO,xerces-1.2_exp_0_train,0.244751369,0.287652602,0.296121411
xerces-1.2,MOPSO,xerces-1.2_exp_1_train,0.062831386,0.175034136,0.117862824
xerces-1.2,MOPSO,xerces-1.2_exp_2_train,0.325475384,0.131304388,0.126666196
xerces-1.2,MOPSO,xerces-1.2_exp_3_train,0.29082275,0.206171615,0.304616614
xerces-1.2,MOPSO,xerces-1.2_exp_4_train,0.307459979,0.121769863,0.119273874
xerces-1.3,MOPSO,xerces-1.3_exp_0_train,0.339845917,0.166080201,0.095374833
xerces-1.3,MOPSO,xerces-1.3_exp_1_train,0.311474907,0.135011311,0.066411382
xerces-1.3,MOPSO,xerces-1.3_exp_2_train,0.29750152,0.087240702,0.269222238
xerces-1.3,MOPSO,xerces-1.3_exp_3_train,0.288155037,0.30007646,0.246537403
xerces-1.3,MOPSO,xerces-1.3_exp_4_train,0.2930982,0.100878326,0.336152345
xerces-1.3,MOLR,xerces-1.3_exp_0_train.csv,0.642356241,0.600765824,0.186254201
xerces-1.3,MOLR,xerces-1.3_exp_1_train.csv,0.642356241,0.600765824,0.186254201
xerces-1.3,MOLR,xerces-1.3_exp_2_train.csv,0.642356241,0.600765824,0.186254201
camel-1.0,MOLR,camel-1.0_exp_0_train.csv,0.305882353,0.443309208,0.067783422
camel-1.2,MOLR,camel-1.2_exp_51_train.csv,0.293537788,0.343829129,0.059808873
camel-1.4,MOLR,camel-1.4_exp_5_train.csv,0.358144552,0.481481599,0.1360995
lucene-2.0,MOLR,lucene-2.0_exp_7_train.csv,0.721590909,0.434023598,0.129183195
lucene-2.2,MOLR,lucene-2.2_exp_17_train.csv,0.747126437,0.301912211,0.113045332
poi-1.5,MOLR,poi-1.5_exp_31_train.csv,0.195583596,0.291017507,-0.063374583
poi-2.0,MOLR,poi-2.0_exp_27_train.csv,0.426914153,0.35292848,-0.281155359
poi-2.5,MOLR,poi-2.5_exp_17_train.csv,0.775147929,0.402683248,0.165936224
xalan-2.4,MOLR,xalan-2.4_exp_19_train.csv,0.5995671,0.518083828,0.096356176
xalan-2.5,MOLR,xalan-2.5_exp_15_train.csv,0.631662689,0.225712274,0.045389405
xalan-2.6,MOLR,xalan-2.6_exp_23_train.csv,0.97979798,0,-0.018612386
xerces-1.2,MOLR,xerces-1.2_exp_18_train.csv,0.227777778,0.455359257,-0.042611892
camel-1.0,MOLR,camel-1.0_exp_0_train.csv,0.305882353,0.443309208,0.067783422
camel-1.2,MOLR,camel-1.2_exp_51_train.csv,0.293537788,0.343829129,0.059808873
camel-1.4,MOLR,camel-1.4_exp_5_train.csv,0.358144552,0.481481599,0.1360995
lucene-2.0,MOLR,lucene-2.0_exp_7_train.csv,0.721590909,0.434023598,0.129183195
lucene-2.2,MOLR,lucene-2.2_exp_17_train.csv,0.747126437,0.301912211,0.113045332
